weather_id,record_datetime,weather_condition,temperature_c,rain_intensity,visibility_level
491,2024-08-18 11:00:00,Sunny,28.0,0,10
492,2024-01-20 08:00:00,Foggy,23.0,0,3
493,2024-06-29 16:00:00,Sunny,28.2,0,10
494,2024-12-05 23:00:00,Cloudy,22.3,1,6
495,2024-07-25 05:00:00,Foggy,23.0,0,5
496,2024-11-05 14:00:00,Cloudy,25.1,1,8
497,2024-04-17 21:00:00,Sunny,25.9,0,8
498,2024-05-19 06:00:00,Cloudy,23.6,1,9
499,2024-08-01 09:00:00,Sunny,26.2,0,8
500,2024-08-23 18:00:00,Foggy,17.2,0,5
501,2024-12-17 13:00:00,Rainy,20.9,4,4
502,2024-11-14 10:00:00,Cloudy,27.8,1,7
503,2024-06-18 05:00:00,Sunny,25.2,0,9
504,2024-07-17 02:00:00,Sunny,29.1,0,8
505,2024-04-19 00:00:00,Rainy,17.7,8,3
506,2024-05-09 14:00:00,Foggy,19.0,0,5
507,2024-12-17 09:00:00,Foggy,18.8,0,6
508,2024-01-16 19:00:00,Cloudy,22.3,1,9
509,2024-12-11 01:00:00,Sunny,28.1,0,9
510,2024-08-28 21:00:00,Cloudy,22.3,0,7
511,2024-12-03 20:00:00,Sunny,28.5,0,9
512,2024-01-06 13:00:00,Cloudy,23.9,1,8
513,2024-04-01 10:00:00,Foggy,19.5,0,6
514,2024-10-02 06:00:00,Foggy,18.2,0,5
515,2024-02-04 22:00:00,Sunny,26.8,0,9
516,2024-07-16 00:00:00,Cloudy,25.5,0,8
517,2024-11-03 10:00:00,Sunny,29.0,0,10
518,2024-03-22 02:00:00,Foggy,18.0,0,5
519,2024-09-25 21:00:00,Sunny,28.2,0,8
520,2024-09-06 14:00:00,Sunny,29.5,0,9
521,2024-12-13 13:00:00,Foggy,16.7,0,4
522,2024-01-27 13:00:00,Cloudy,25.1,0,6
523,2024-11-19 09:00:00,Sunny,26.7,0,9
524,2024-08-11 21:00:00,Cloudy,25.1,0,7
525,2024-09-25 06:00:00,Rainy,17.5,7,3
526,2024-12-12 07:00:00,Rainy,15.4,6,4
527,2024-07-23 15:00:00,Foggy,16.7,0,6
528,2024-08-14 03:00:00,Cloudy,24.1,0,8
529,2024-01-19 04:00:00,Cloudy,24.5,1,8
530,2024-02-05 01:00:00,Cloudy,22.2,1,7
531,2024-04-10 21:00:00,Cloudy,25.3,0,9
532,2024-01-22 13:00:00,Foggy,16.7,0,4
533,2024-01-13 22:00:00,Cloudy,23.9,0,7
534,2024-10-08 21:00:00,Cloudy,21.6,1,7
535,2024-02-12 12:00:00,Cloudy,22.7,1,9
536,2024-11-22 13:00:00,Cloudy,24.1,0,8
537,2024-11-09 19:00:00,Cloudy,22.3,1,7
538,2024-06-29 11:00:00,Rainy,18.2,7,4
539,2024-07-09 11:00:00,Cloudy,26.0,0,7
540,2024-07-16 07:00:00,Cloudy,22.8,0,8
541,2024-11-23 13:00:00,Cloudy,25.7,1,8
542,2024-07-05 16:00:00,Sunny,25.7,0,10
543,2024-09-16 04:00:00,Sunny,29.1,0,10
544,2024-08-23 14:00:00,Foggy,22.9,0,6
545,2024-01-29 17:00:00,Rainy,14.1,4,4
546,2024-02-23 22:00:00,Sunny,26.4,0,10
547,2024-06-24 01:00:00,Sunny,29.2,0,9
548,2024-07-04 02:00:00,Cloudy,23.6,0,7
549,2024-03-15 13:00:00,Rainy,19.7,6,3
550,2024-02-04 15:00:00,Cloudy,22.8,0,7
551,2024-02-05 20:00:00,Cloudy,24.2,0,7
552,2024-11-18 11:00:00,Sunny,27.7,0,9
553,2024-01-04 12:00:00,Sunny,30.3,0,8
554,2024-11-20 17:00:00,Rainy,19.5,4,5
555,2024-08-07 06:00:00,Cloudy,24.7,0,8
556,2024-03-02 01:00:00,Sunny,27.2,0,8
557,2024-04-29 12:00:00,Cloudy,23.0,0,6
558,2024-09-28 00:00:00,Cloudy,23.1,0,6
559,2024-07-16 14:00:00,Foggy,20.8,0,4
560,2024-07-22 16:00:00,Foggy,19.2,0,3
561,2024-07-13 06:00:00,Cloudy,24.6,0,8
562,2024-12-10 05:00:00,Cloudy,28.2,1,7
563,2024-08-13 17:00:00,Cloudy,25.7,0,6
564,2024-06-24 15:00:00,Sunny,27.3,0,9
565,2024-07-20 09:00:00,Cloudy,26.4,0,8
566,2024-10-03 19:00:00,Cloudy,23.2,0,7
567,2024-02-29 05:00:00,Foggy,15.9,0,5
568,2024-04-05 23:00:00,Cloudy,22.0,0,7
569,2024-06-27 00:00:00,Cloudy,20.3,0,6
570,2024-07-01 06:00:00,Sunny,27.3,0,9
571,2024-06-27 13:00:00,Rainy,19.0,6,2
572,2024-03-21 16:00:00,Cloudy,27.4,0,6
573,2024-12-09 01:00:00,Cloudy,24.7,0,9
574,2024-07-20 09:00:00,Rainy,18.6,6,2
575,2024-05-29 14:00:00,Sunny,29.7,0,8
576,2024-11-06 14:00:00,Rainy,14.6,9,3
577,2024-11-17 10:00:00,Cloudy,24.5,1,9
578,2024-06-17 22:00:00,Foggy,21.5,0,4
579,2024-12-26 13:00:00,Cloudy,21.0,0,9
580,2024-02-12 03:00:00,Cloudy,26.3,0,6
581,2024-04-12 07:00:00,Foggy,20.7,0,4
582,2024-10-28 15:00:00,Sunny,27.2,0,10
583,2024-11-29 16:00:00,Sunny,29.3,0,8
584,2024-10-31 02:00:00,Sunny,32.5,0,10
585,2024-03-31 01:00:00,Foggy,20.4,0,6
586,2024-11-11 15:00:00,Cloudy,24.5,1,6
587,2024-09-27 07:00:00,Cloudy,23.1,1,6
588,2024-05-28 18:00:00,Sunny,26.3,0,8
589,2024-08-23 04:00:00,Cloudy,25.7,0,9
590,2024-11-18 06:00:00,Cloudy,22.3,0,6
591,2024-05-02 20:00:00,Sunny,28.1,0,9
592,2024-09-12 15:00:00,Foggy,19.0,0,6
593,2024-09-14 16:00:00,Rainy,20.0,8,5
594,2024-03-31 18:00:00,Sunny,28.7,0,10
595,2024-05-01 20:00:00,Cloudy,26.1,1,6
596,2024-06-01 00:00:00,Rainy,18.0,8,3
597,2024-07-22 16:00:00,Foggy,19.5,0,3
598,2024-06-05 18:00:00,Cloudy,22.0,1,9
599,2024-04-15 21:00:00,Sunny,27.1,0,9
600,2024-03-18 00:00:00,Sunny,28.8,0,10
601,2024-10-13 04:00:00,Sunny,29.5,0,10
602,2024-05-20 16:00:00,Cloudy,22.2,0,7
603,2024-01-23 22:00:00,Sunny,29.7,0,10
604,2024-01-31 04:00:00,Cloudy,26.7,0,7
605,2024-02-08 12:00:00,Cloudy,24.8,0,7
606,2024-06-08 20:00:00,Sunny,31.8,0,9
607,2024-08-06 21:00:00,Foggy,18.5,0,5
608,2024-12-21 20:00:00,Sunny,25.5,0,8
609,2024-07-06 20:00:00,Sunny,24.4,0,9
610,2024-04-29 13:00:00,Sunny,31.0,0,10
611,2024-02-02 00:00:00,Cloudy,25.3,1,9
612,2024-10-11 05:00:00,Rainy,18.9,8,4
613,2024-05-05 12:00:00,Cloudy,24.6,1,9
614,2024-06-13 12:00:00,Foggy,17.7,0,6
615,2024-04-08 13:00:00,Foggy,24.9,0,5
616,2024-10-08 17:00:00,Foggy,20.3,0,3
617,2024-09-22 03:00:00,Rainy,19.2,10,3
618,2024-08-13 11:00:00,Sunny,29.5,0,8
619,2024-03-04 02:00:00,Cloudy,25.0,1,8
620,2024-07-02 06:00:00,Cloudy,24.4,0,6
621,2024-01-27 23:00:00,Sunny,26.4,0,10
622,2024-05-28 03:00:00,Foggy,20.9,0,4
623,2024-01-11 11:00:00,Cloudy,27.8,1,8
624,2024-03-21 02:00:00,Sunny,30.7,0,8
625,2024-05-19 14:00:00,Cloudy,27.2,1,7
626,2024-08-07 13:00:00,Sunny,27.0,0,8
627,2024-11-14 07:00:00,Foggy,18.0,0,6
628,2024-06-27 13:00:00,Cloudy,23.7,1,8
629,2024-11-14 03:00:00,Sunny,28.1,0,9
630,2024-11-16 12:00:00,Sunny,30.2,0,10
631,2024-05-18 16:00:00,Foggy,16.6,0,5
632,2024-02-01 05:00:00,Sunny,31.1,0,9
633,2024-01-12 01:00:00,Cloudy,23.7,0,7
634,2024-10-12 01:00:00,Sunny,27.1,0,10
635,2024-08-13 04:00:00,Sunny,26.0,0,8
636,2024-06-16 18:00:00,Sunny,24.7,0,10
637,2024-11-29 13:00:00,Cloudy,25.6,1,8
638,2024-04-24 20:00:00,Rainy,19.1,9,5
639,2024-04-05 13:00:00,Cloudy,21.4,1,7
640,2024-02-10 02:00:00,Cloudy,21.4,1,7
641,2024-01-05 08:00:00,Cloudy,23.3,0,6
642,2024-04-13 02:00:00,Cloudy,27.3,0,6
643,2024-11-07 07:00:00,Sunny,27.5,0,10
644,2024-11-25 20:00:00,Sunny,25.0,0,10
645,2024-12-29 07:00:00,Cloudy,23.5,0,6
646,2024-12-27 09:00:00,Cloudy,23.5,0,6
647,2024-12-08 20:00:00,Cloudy,18.6,1,6
648,2024-05-02 09:00:00,Foggy,19.9,0,6
649,2024-12-23 23:00:00,Sunny,27.5,0,8
650,2024-12-25 09:00:00,Sunny,29.4,0,8
651,2024-07-01 11:00:00,Sunny,31.7,0,9
652,2024-09-11 16:00:00,Foggy,22.3,0,3
653,2024-06-03 04:00:00,Rainy,18.5,9,3
654,2024-01-22 15:00:00,Sunny,25.8,0,8
655,2024-09-14 11:00:00,Sunny,33.1,0,9
656,2024-04-26 23:00:00,Cloudy,24.1,0,6
657,2024-08-14 03:00:00,Sunny,28.0,0,9
658,2024-06-05 20:00:00,Cloudy,24.0,0,6
659,2024-11-20 14:00:00,Sunny,28.4,0,10
660,2024-07-10 09:00:00,Sunny,27.7,0,8
661,2024-05-02 10:00:00,Foggy,18.9,0,3
662,2024-05-21 10:00:00,Rainy,17.9,7,2
663,2024-07-23 07:00:00,Cloudy,23.9,1,6
664,2024-09-22 15:00:00,Sunny,26.9,0,8
665,2024-04-05 12:00:00,Cloudy,22.6,1,9
666,2024-12-07 20:00:00,Foggy,20.2,0,3
667,2024-03-07 16:00:00,Cloudy,23.5,1,6
668,2024-09-27 19:00:00,Cloudy,27.0,0,8
669,2024-07-05 14:00:00,Rainy,13.7,7,2
670,2024-11-30 22:00:00,Foggy,22.2,0,6
671,2024-09-13 06:00:00,Sunny,30.5,0,10
672,2024-07-20 15:00:00,Cloudy,19.9,1,6
673,2024-02-26 00:00:00,Foggy,19.3,0,3
674,2024-04-15 07:00:00,Sunny,27.3,0,9
675,2024-03-13 17:00:00,Cloudy,21.2,1,8
676,2024-10-30 14:00:00,Sunny,26.4,0,9
677,2024-03-10 18:00:00,Sunny,25.8,0,9
678,2024-10-21 05:00:00,Sunny,31.5,0,8
679,2024-01-18 22:00:00,Cloudy,25.9,1,6
680,2024-03-04 12:00:00,Sunny,30.5,0,10
681,2024-01-09 10:00:00,Cloudy,25.4,1,9
682,2024-02-27 19:00:00,Sunny,25.7,0,9
683,2024-09-16 21:00:00,Cloudy,23.0,0,7
684,2024-07-24 13:00:00,Sunny,29.0,0,9
685,2024-02-13 04:00:00,Sunny,25.6,0,8
686,2024-10-14 11:00:00,Sunny,29.4,0,9
687,2024-09-03 12:00:00,Sunny,27.5,0,8
688,2024-12-04 11:00:00,Sunny,27.3,0,8
689,2024-03-14 00:00:00,Cloudy,25.4,0,9
690,2024-09-27 03:00:00,Sunny,28.9,0,8
691,2024-09-16 08:00:00,Sunny,27.3,0,10
692,2024-10-27 12:00:00,Foggy,22.3,0,5
693,2024-04-02 22:00:00,Sunny,25.8,0,10
694,2024-05-17 02:00:00,Sunny,29.2,0,10
695,2024-08-05 20:00:00,Cloudy,25.2,0,9
696,2024-12-01 04:00:00,Sunny,27.4,0,10
697,2024-09-13 17:00:00,Rainy,19.7,5,4
698,2024-09-06 04:00:00,Sunny,25.5,0,9
699,2024-05-16 09:00:00,Sunny,29.8,0,10
700,2024-11-11 03:00:00,Cloudy,23.6,0,6
701,2024-07-17 21:00:00,Rainy,18.0,5,5
702,2024-10-06 07:00:00,Foggy,22.1,0,3
703,2024-06-14 05:00:00,Cloudy,22.6,0,8
704,2024-10-15 20:00:00,Sunny,25.2,0,8
705,2024-11-02 13:00:00,Foggy,16.9,0,3
706,2024-12-30 19:00:00,Rainy,20.2,9,5
707,2024-09-02 10:00:00,Cloudy,21.4,1,6
708,2024-06-18 11:00:00,Cloudy,27.5,0,6
709,2024-01-31 05:00:00,Cloudy,19.8,1,7
710,2024-10-20 20:00:00,Cloudy,27.4,1,8
711,2024-06-25 15:00:00,Sunny,28.4,0,8
712,2024-12-20 03:00:00,Sunny,27.8,0,10
713,2024-09-12 09:00:00,Cloudy,22.9,0,9
714,2024-12-07 15:00:00,Sunny,28.8,0,10
715,2024-11-25 13:00:00,Sunny,27.9,0,8
716,2024-02-28 14:00:00,Sunny,30.2,0,9
717,2024-04-06 17:00:00,Sunny,28.2,0,10
718,2024-11-06 20:00:00,Sunny,28.3,0,9
719,2024-08-25 18:00:00,Foggy,19.3,0,6
720,2024-08-05 17:00:00,Cloudy,23.9,1,9
721,2024-03-19 13:00:00,Sunny,28.6,0,8
722,2024-03-15 15:00:00,Sunny,24.6,0,9
723,2024-12-18 06:00:00,Cloudy,21.3,0,7
724,2024-08-13 22:00:00,Sunny,29.5,0,8
725,2024-10-03 12:00:00,Cloudy,24.3,1,7
726,2024-09-27 01:00:00,Cloudy,23.6,0,9
727,2024-05-14 16:00:00,Sunny,28.0,0,10
728,2024-01-04 00:00:00,Cloudy,24.7,1,9
729,2024-02-12 17:00:00,Cloudy,22.9,0,8
730,2024-08-10 12:00:00,Cloudy,22.4,0,8
731,2024-06-28 02:00:00,Sunny,28.4,0,8
732,2024-09-22 07:00:00,Cloudy,22.0,1,8
733,2024-08-28 06:00:00,Cloudy,24.8,0,8
734,2024-07-22 01:00:00,Foggy,16.6,0,4
735,2024-08-01 19:00:00,Rainy,21.1,3,3
736,2024-03-20 20:00:00,Sunny,28.9,0,9
737,2024-04-06 12:00:00,Sunny,28.5,0,10
738,2024-09-18 22:00:00,Cloudy,26.0,1,7
739,2024-04-23 21:00:00,Cloudy,27.3,1,7
740,2024-08-02 18:00:00,Cloudy,26.0,0,7
741,2024-09-02 02:00:00,Foggy,16.3,0,3
742,2024-05-13 04:00:00,Rainy,16.4,9,3
743,2024-10-06 07:00:00,Foggy,18.8,0,6
744,2024-11-29 14:00:00,Cloudy,24.1,1,9
745,2024-01-22 01:00:00,Sunny,29.0,0,10
746,2024-07-18 09:00:00,Foggy,18.5,0,4
747,2024-07-16 01:00:00,Sunny,28.4,0,8
748,2024-12-04 03:00:00,Sunny,26.5,0,9
749,2024-07-01 21:00:00,Cloudy,22.8,0,6
750,2024-01-29 09:00:00,Foggy,17.2,0,5
751,2024-05-29 04:00:00,Foggy,18.2,0,6
752,2024-07-22 05:00:00,Rainy,16.3,3,3
753,2024-11-03 00:00:00,Foggy,18.0,0,3
754,2024-10-26 17:00:00,Sunny,30.1,0,8
755,2024-06-10 18:00:00,Foggy,18.1,0,3
756,2024-08-27 08:00:00,Sunny,33.3,0,10
757,2024-04-23 07:00:00,Foggy,21.0,0,6
758,2024-02-10 12:00:00,Cloudy,24.4,0,7
759,2024-08-08 22:00:00,Cloudy,22.3,1,7
760,2024-07-01 12:00:00,Rainy,20.4,6,4
761,2024-04-02 13:00:00,Rainy,17.8,10,2
762,2024-07-08 07:00:00,Rainy,19.2,8,2
763,2024-03-31 14:00:00,Foggy,25.1,0,4
764,2024-08-07 21:00:00,Sunny,27.8,0,10
765,2024-11-30 03:00:00,Foggy,22.3,0,6
766,2024-07-02 10:00:00,Sunny,26.6,0,10
767,2024-02-21 13:00:00,Cloudy,23.9,1,9
768,2024-12-17 23:00:00,Cloudy,27.5,0,9
769,2024-11-29 04:00:00,Cloudy,22.7,1,9
770,2024-03-04 14:00:00,Sunny,31.6,0,8
771,2024-02-13 05:00:00,Cloudy,25.4,1,8
772,2024-05-28 16:00:00,Foggy,18.9,0,6
773,2024-07-02 07:00:00,Rainy,20.3,5,5
774,2024-08-18 13:00:00,Sunny,29.9,0,9
775,2024-08-22 15:00:00,Cloudy,25.2,0,9
776,2024-02-01 08:00:00,Foggy,16.9,0,3
777,2024-01-12 02:00:00,Sunny,26.5,0,9
778,2024-10-28 06:00:00,Sunny,27.5,0,8
779,2024-03-31 01:00:00,Cloudy,23.9,1,7
780,2024-04-18 12:00:00,Foggy,21.2,0,5
781,2024-03-04 17:00:00,Foggy,20.4,0,5
782,2024-09-10 20:00:00,Cloudy,21.3,1,6
783,2024-09-27 13:00:00,Cloudy,24.8,0,6
784,2024-03-03 06:00:00,Cloudy,25.2,0,9
785,2024-11-21 12:00:00,Cloudy,25.1,0,7
786,2024-06-03 09:00:00,Sunny,30.2,0,10
787,2024-01-06 12:00:00,Cloudy,25.7,1,6
788,2024-03-31 05:00:00,Cloudy,24.9,0,9
789,2024-03-01 23:00:00,Cloudy,23.9,0,9
790,2024-08-01 21:00:00,Cloudy,20.7,0,6
791,2024-04-03 14:00:00,Sunny,28.9,0,9
792,2024-04-07 12:00:00,Sunny,28.4,0,8
793,2024-01-06 18:00:00,Sunny,28.5,0,10
794,2024-08-27 17:00:00,Cloudy,21.4,0,9
795,2024-10-29 00:00:00,Cloudy,21.8,0,9
796,2024-03-09 14:00:00,Foggy,22.1,0,3
797,2024-09-19 03:00:00,Sunny,27.9,0,8
798,2024-08-02 16:00:00,Sunny,29.4,0,9
799,2024-07-08 01:00:00,Foggy,20.1,0,4
800,2024-01-19 07:00:00,Cloudy,24.1,0,8
801,2024-05-20 06:00:00,Foggy,21.9,0,5
802,2024-07-20 18:00:00,Cloudy,23.0,0,9
803,2024-09-20 10:00:00,Cloudy,24.2,0,9
804,2024-02-18 11:00:00,Sunny,27.1,0,9
805,2024-08-04 01:00:00,Cloudy,23.1,0,8
806,2024-10-14 07:00:00,Sunny,27.4,0,10
807,2024-04-27 22:00:00,Sunny,28.4,0,10
808,2024-01-12 09:00:00,Foggy,19.0,0,3
809,2024-05-27 06:00:00,Cloudy,26.5,0,8
810,2024-09-28 16:00:00,Sunny,26.2,0,8
811,2024-10-01 14:00:00,Cloudy,23.6,1,9
812,2024-04-14 05:00:00,Sunny,27.1,0,10
813,2024-02-23 22:00:00,Sunny,30.9,0,9
814,2024-08-11 01:00:00,Cloudy,24.4,0,7
815,2024-02-15 03:00:00,Sunny,30.1,0,10
816,2024-06-11 21:00:00,Sunny,25.0,0,9
817,2024-10-23 14:00:00,Sunny,28.5,0,8
818,2024-02-07 13:00:00,Sunny,29.8,0,10
819,2024-04-29 21:00:00,Sunny,28.2,0,10
820,2024-04-03 16:00:00,Sunny,30.1,0,10
821,2024-08-24 16:00:00,Cloudy,23.0,0,9
822,2024-09-10 20:00:00,Cloudy,26.8,1,7
823,2024-03-21 14:00:00,Sunny,32.6,0,9
824,2024-08-16 16:00:00,Foggy,19.3,0,3
825,2024-12-23 14:00:00,Foggy,19.1,0,5
826,2024-02-22 14:00:00,Sunny,30.9,0,10
827,2024-12-07 01:00:00,Cloudy,27.2,1,6
828,2024-09-08 00:00:00,Foggy,19.0,0,4
829,2024-03-19 17:00:00,Sunny,27.2,0,8
830,2024-01-02 18:00:00,Sunny,27.4,0,10
831,2024-06-15 22:00:00,Sunny,25.3,0,8
832,2024-09-18 10:00:00,Sunny,26.2,0,9
833,2024-10-13 06:00:00,Rainy,17.0,4,2
834,2024-10-11 03:00:00,Sunny,26.5,0,8
835,2024-02-23 04:00:00,Rainy,18.9,7,4
836,2024-05-02 10:00:00,Cloudy,24.5,0,6
837,2024-02-01 08:00:00,Sunny,31.1,0,10
838,2024-07-11 17:00:00,Rainy,17.0,3,5
839,2024-08-11 10:00:00,Foggy,22.0,0,5
840,2024-01-06 10:00:00,Sunny,27.6,0,9
841,2024-07-26 11:00:00,Sunny,27.9,0,9
842,2024-09-08 09:00:00,Cloudy,25.3,0,9
843,2024-06-16 08:00:00,Cloudy,21.8,1,7
844,2024-01-17 07:00:00,Sunny,28.8,0,9
845,2024-01-07 13:00:00,Sunny,28.3,0,9
846,2024-07-28 22:00:00,Rainy,20.0,2,5
847,2024-06-11 14:00:00,Sunny,28.6,0,10
848,2024-07-10 00:00:00,Cloudy,28.9,0,7
849,2024-12-20 19:00:00,Sunny,26.7,0,8
850,2024-02-27 23:00:00,Cloudy,22.9,1,9
851,2024-02-21 02:00:00,Cloudy,22.8,0,9
852,2024-03-30 05:00:00,Cloudy,22.9,0,9
853,2024-08-03 01:00:00,Sunny,26.7,0,9
854,2024-08-05 03:00:00,Rainy,21.4,8,4
855,2024-05-18 09:00:00,Cloudy,26.8,0,6
856,2024-03-15 09:00:00,Sunny,26.9,0,10
857,2024-11-02 21:00:00,Sunny,26.3,0,8
858,2024-09-01 14:00:00,Cloudy,24.9,1,6
859,2024-07-29 11:00:00,Rainy,17.9,5,5
860,2024-04-17 14:00:00,Cloudy,25.3,0,6
861,2024-01-28 12:00:00,Foggy,20.4,0,5
862,2024-04-11 06:00:00,Sunny,25.0,0,9
863,2024-08-30 20:00:00,Sunny,31.1,0,8
864,2024-07-23 00:00:00,Sunny,31.6,0,8
865,2024-01-22 05:00:00,Sunny,26.8,0,8
866,2024-03-05 15:00:00,Rainy,18.2,9,3
867,2024-01-09 03:00:00,Cloudy,24.6,0,6
868,2024-03-30 05:00:00,Sunny,28.7,0,8
869,2024-09-11 02:00:00,Sunny,29.3,0,9
870,2024-02-21 04:00:00,Cloudy,28.0,0,8
871,2024-05-14 23:00:00,Sunny,27.6,0,8
872,2024-03-03 18:00:00,Rainy,17.4,9,3
873,2024-01-30 03:00:00,Rainy,16.2,7,2
874,2024-10-22 16:00:00,Rainy,17.5,2,3
875,2024-12-04 16:00:00,Foggy,19.9,0,6
876,2024-10-18 06:00:00,Sunny,31.6,0,10
877,2024-05-07 18:00:00,Sunny,27.0,0,8
878,2024-04-11 11:00:00,Sunny,28.4,0,9
879,2024-06-16 18:00:00,Sunny,28.0,0,10
880,2024-11-23 00:00:00,Cloudy,26.4,1,9
881,2024-09-18 11:00:00,Sunny,33.1,0,9
882,2024-12-24 22:00:00,Sunny,26.9,0,8
883,2024-01-14 07:00:00,Sunny,27.0,0,10
884,2024-11-26 20:00:00,Rainy,21.1,7,5
885,2024-12-08 23:00:00,Sunny,29.4,0,10
886,2024-05-02 18:00:00,Sunny,31.7,0,9
887,2024-05-29 12:00:00,Sunny,29.2,0,10
888,2024-02-09 23:00:00,Sunny,27.3,0,9
889,2024-12-27 10:00:00,Foggy,21.2,0,6
890,2024-06-07 21:00:00,Sunny,30.2,0,10
891,2024-06-13 15:00:00,Rainy,20.6,3,3
892,2024-02-08 04:00:00,Sunny,29.0,0,10
893,2024-09-22 03:00:00,Foggy,22.1,0,4
894,2024-04-30 05:00:00,Sunny,30.3,0,8
895,2024-09-01 22:00:00,Sunny,30.8,0,9
896,2024-04-07 00:00:00,Rainy,20.3,2,4
897,2024-07-29 23:00:00,Cloudy,23.7,0,9
898,2024-03-02 14:00:00,Sunny,28.3,0,8
899,2024-05-29 08:00:00,Sunny,30.4,0,10
900,2024-01-01 11:00:00,Sunny,26.4,0,9
901,2024-05-17 12:00:00,Sunny,28.7,0,10
902,2024-05-01 03:00:00,Foggy,19.2,0,5
903,2024-01-15 23:00:00,Rainy,19.1,7,2
904,2024-04-06 16:00:00,Sunny,30.6,0,10
905,2024-02-19 12:00:00,Foggy,20.4,0,5
906,2024-09-27 01:00:00,Sunny,28.1,0,10
907,2024-08-08 05:00:00,Cloudy,21.3,1,8
908,2024-10-25 05:00:00,Sunny,29.5,0,8
909,2024-08-04 14:00:00,Foggy,21.3,0,6
910,2024-08-31 14:00:00,Sunny,32.3,0,10
911,2024-04-29 16:00:00,Sunny,27.4,0,10
912,2024-07-20 01:00:00,Sunny,28.4,0,10
913,2024-01-02 05:00:00,Sunny,28.5,0,10
914,2024-05-04 07:00:00,Rainy,22.2,8,2
915,2024-12-04 17:00:00,Cloudy,23.8,0,6
916,2024-02-23 02:00:00,Sunny,28.6,0,10
917,2024-04-24 14:00:00,Sunny,29.2,0,9
918,2024-10-31 21:00:00,Cloudy,24.4,0,8
919,2024-06-19 08:00:00,Sunny,27.1,0,8
920,2024-03-14 18:00:00,Cloudy,24.4,1,8
921,2024-10-26 03:00:00,Cloudy,26.1,0,9
922,2024-12-02 14:00:00,Cloudy,21.9,0,9
923,2024-09-13 05:00:00,Foggy,20.3,0,5
924,2024-06-02 23:00:00,Sunny,26.6,0,9
925,2024-01-23 19:00:00,Sunny,30.4,0,8
926,2024-06-27 06:00:00,Sunny,25.0,0,9
927,2024-04-26 03:00:00,Rainy,17.9,3,4
928,2024-02-21 04:00:00,Foggy,20.8,0,4
929,2024-11-25 13:00:00,Cloudy,27.1,0,8
930,2024-10-23 09:00:00,Cloudy,23.9,1,7
931,2024-08-14 00:00:00,Sunny,26.9,0,8
932,2024-10-06 09:00:00,Sunny,31.8,0,8
933,2024-07-22 00:00:00,Cloudy,21.1,1,8
934,2024-09-25 05:00:00,Sunny,23.6,0,8
935,2024-02-07 05:00:00,Cloudy,24.9,1,7
936,2024-02-29 19:00:00,Sunny,27.0,0,9
937,2024-11-23 21:00:00,Sunny,26.0,0,10
938,2024-05-21 06:00:00,Sunny,29.4,0,8
939,2024-02-25 22:00:00,Sunny,28.5,0,9
940,2024-09-28 08:00:00,Cloudy,22.9,0,8
941,2024-09-21 13:00:00,Cloudy,21.4,1,6
942,2024-09-09 04:00:00,Sunny,29.7,0,9
943,2024-06-28 17:00:00,Sunny,29.3,0,8
944,2024-07-02 08:00:00,Cloudy,23.8,1,7
945,2024-02-28 12:00:00,Cloudy,27.7,0,6
946,2024-02-11 15:00:00,Cloudy,21.9,1,7
947,2024-11-20 03:00:00,Foggy,16.9,0,6
948,2024-07-23 00:00:00,Cloudy,22.6,0,9
949,2024-01-24 16:00:00,Sunny,27.9,0,10
950,2024-11-02 13:00:00,Cloudy,24.5,0,6
951,2024-05-24 15:00:00,Sunny,27.5,0,8
952,2024-01-30 03:00:00,Foggy,20.7,0,4
953,2024-04-10 22:00:00,Cloudy,21.5,1,7
954,2024-08-06 06:00:00,Foggy,22.9,0,5
955,2024-09-21 22:00:00,Rainy,18.8,3,2
956,2024-12-20 18:00:00,Cloudy,26.2,1,8
957,2024-03-17 19:00:00,Cloudy,24.7,0,9
958,2024-03-13 02:00:00,Cloudy,24.9,0,6
959,2024-08-22 17:00:00,Cloudy,25.1,0,8
960,2024-09-18 11:00:00,Foggy,20.9,0,5
961,2024-04-27 13:00:00,Cloudy,25.3,1,6
962,2024-10-01 05:00:00,Sunny,30.7,0,8
963,2024-06-11 04:00:00,Sunny,28.4,0,9
964,2024-07-02 08:00:00,Sunny,29.4,0,9
965,2024-08-18 15:00:00,Foggy,19.8,0,3
966,2024-07-31 06:00:00,Foggy,22.9,0,5
967,2024-03-08 01:00:00,Sunny,26.6,0,9
968,2024-07-24 03:00:00,Rainy,22.6,5,3
969,2024-07-02 22:00:00,Rainy,18.9,9,4
970,2024-10-28 13:00:00,Cloudy,21.1,0,7
971,2024-11-26 17:00:00,Sunny,28.3,0,9
972,2024-02-08 08:00:00,Foggy,18.6,0,5
973,2024-07-31 09:00:00,Cloudy,25.7,0,6
974,2024-12-23 21:00:00,Cloudy,22.7,1,7
975,2024-04-28 14:00:00,Foggy,19.1,0,3
976,2024-02-09 08:00:00,Sunny,24.2,0,8
977,2024-02-04 12:00:00,Sunny,27.1,0,9
978,2024-09-08 11:00:00,Rainy,14.2,5,4
979,2024-03-25 13:00:00,Foggy,16.8,0,6
980,2024-11-29 16:00:00,Cloudy,25.5,0,8
981,2024-08-26 18:00:00,Cloudy,25.6,0,9
982,2024-03-02 16:00:00,Sunny,28.9,0,9
